iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 29, 2018"
Total Net Assets,"36,416,672,258.46"
Shares Outstanding,"472,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TIVO","TIVO CORP","Equity","0.22","13.55","5,949,792.00","80,619,681.60","80,619,681.60","Information Technology","BD8FFY6","US88870P1066","NASDAQ"
"HSC","HARSCO CORP","Equity","0.22","20.65","3,876,570.00","80,051,170.50","80,051,170.50","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"EBIX","EBIX INC","Equity","0.22","74.50","1,073,344.00","79,964,128.00","79,964,128.00","Information Technology","2008400","US2787152063","NASDAQ"
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.22","24.21","3,296,605.00","79,810,807.05","79,810,807.05","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"PENN","PENN NATIONAL GAMING INC","Equity","0.22","26.26","3,032,595.00","79,635,944.70","79,635,944.70","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","Equity","0.22","50.60","1,570,347.00","79,459,558.20","79,459,558.20","Industrials","2568090","US5771281012","NASDAQ"
"SCL","STEPAN","Equity","0.22","83.18","954,229.00","79,372,768.22","79,372,768.22","Materials","2845005","US8585861003","New York Stock Exchange Inc."
"DSW","DSW INC CLASS A","Equity","0.21","22.46","3,493,168.00","78,456,553.28","78,456,553.28","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"OCLR","OCLARO INC","Equity","0.21","9.56","8,204,439.00","78,434,436.84","78,434,436.84","Information Technology","B01W5C1","US67555N2062","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.21","56.55","1,382,811.00","78,197,962.05","78,197,962.05","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"ABAX","ABAXIS INC","Equity","0.21","70.62","1,098,939.00","77,607,072.18","77,607,072.18","Health Care","2011550","US0025671050","NASDAQ"
"CUB","CUBIC CORP","Equity","0.21","63.60","1,215,008.00","77,274,508.80","77,274,508.80","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"FELE","FRANKLIN ELECTRIC INC","Equity","0.21","40.75","1,879,093.00","76,573,039.75","76,573,039.75","Industrials","2350383","US3535141028","NASDAQ"
"GIII","G III APPAREL GROUP LTD","Equity","0.21","37.68","2,031,433.00","76,544,395.44","76,544,395.44","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"CNMD","CONMED CORP","Equity","0.21","63.33","1,203,889.00","76,242,290.37","76,242,290.37","Health Care","2216010","US2074101013","NASDAQ"
"PPBI","PACFIC PREMIER BANCORP INC","Equity","0.21","40.20","1,893,538.00","76,120,227.60","76,120,227.60","Financials","2767217","US69478X1054","NASDAQ"
"CORT","CORCEPT THERAPEUTICS INC","Equity","0.21","16.45","4,622,719.00","76,043,727.55","76,043,727.55","Health Care","B00SCY1","US2183521028","NASDAQ"
"USD","USD CASH","Cash","0.21","100.00","75,954,128.00","75,954,127.90","75,954,127.90","Cash and/or Derivatives","-","-","-"
"PFS","PROVIDENT FINANCIAL SERVICES INC","Equity","0.21","25.59","2,966,676.00","75,917,238.84","75,917,238.84","Financials","2171603","US74386T1051","New York Stock Exchange Inc."
"AAON","AAON INC","Equity","0.21","39.00","1,942,375.00","75,752,625.00","75,752,625.00","Industrials","2268130","US0003602069","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.21","26.20","2,886,987.00","75,639,059.40","75,639,059.40","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"NBTB","NBT BANCORP INC","Equity","0.21","35.48","2,129,987.00","75,571,938.76","75,571,938.76","Financials","2626459","US6287781024","NASDAQ"
"WABC","WESTAMERICA BANCORPORATION","Equity","0.21","58.08","1,296,034.00","75,273,654.72","75,273,654.72","Financials","2950374","US9570901036","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.21","52.86","1,423,278.00","75,234,475.08","75,234,475.08","Industrials","2510790","US3498531017","NASDAQ"
"ELY","CALLAWAY GOLF","Equity","0.20","16.36","4,585,670.00","75,021,561.20","75,021,561.20","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS INC","Equity","0.20","60.45","1,239,361.00","74,919,372.45","74,919,372.45","Industrials","B01Z8P4","US0491642056","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.20","41.25","1,808,504.00","74,600,790.00","74,600,790.00","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Equity","0.20","45.29","1,630,763.00","73,857,256.27","73,857,256.27","Information Technology","2210885","US1263491094","NASDAQ"
"ESE","ESCO TECHNOLOGIES INC","Equity","0.20","58.55","1,257,839.00","73,646,473.45","73,646,473.45","Industrials","2321583","US2963151046","New York Stock Exchange Inc."
"KRA","KRATON CORP","Equity","0.20","47.71","1,543,508.00","73,640,766.68","73,640,766.68","Materials","B547X79","US50077C1062","New York Stock Exchange Inc."
"AXL","AMERICAN AXLE AND MANUFACTURING HO","Equity","0.20","15.22","4,826,957.00","73,466,285.54","73,466,285.54","Consumer Discretionary","2382416","US0240611030","New York Stock Exchange Inc."
"LTC","LTC PROPERTIES REIT INC","Equity","0.20","38.00","1,930,907.00","73,374,466.00","73,374,466.00","Real Estate","2498788","US5021751020","New York Stock Exchange Inc."
"MLI","MUELLER INDUSTRIES INC","Equity","0.20","26.16","2,801,436.00","73,285,565.76","73,285,565.76","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"PATK","PATRICK INDUSTRIES INC","Equity","0.20","61.85","1,181,653.00","73,085,238.05","73,085,238.05","Industrials","2673154","US7033431039","NASDAQ"
"BGC","GENERAL CABLE CORP","Equity","0.20","29.60","2,457,166.00","72,732,113.60","72,732,113.60","Industrials","2369851","US3693001089","New York Stock Exchange Inc."
"BCC","BOISE CASCADE","Equity","0.20","38.60","1,882,005.00","72,645,393.00","72,645,393.00","Materials","B9BP4R1","US09739D1000","New York Stock Exchange Inc."
"TILE","INTERFACE INC","Equity","0.20","25.20","2,880,877.00","72,598,100.40","72,598,100.40","Industrials","B86V808","US4586653044","NASDAQ"
"ADC","AGREE REALTY REIT CORP","Equity","0.20","48.04","1,510,181.00","72,549,095.24","72,549,095.24","Real Estate","2062161","US0084921008","New York Stock Exchange Inc."
"RMBS","RAMBUS INC","Equity","0.19","13.43","5,304,922.00","71,245,102.46","71,245,102.46","Information Technology","2721967","US7509171069","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.19","173.75","409,864.00","71,213,870.00","71,213,870.00","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"CVGW","CALAVO GROWERS INC","Equity","0.19","92.20","767,234.00","70,738,974.80","70,738,974.80","Consumer Staples","2859200","US1282461052","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.19","16.09","4,389,618.00","70,628,953.62","70,628,953.62","Health Care","2982924","US84763A1088","NASDAQ"
"MANT","MANTECH INTERNATIONAL CORP CLASS A","Equity","0.19","55.47","1,270,526.00","70,476,077.22","70,476,077.22","Information Technology","2825308","US5645631046","NASDAQ"
"GBX","GREENBRIER INC","Equity","0.19","50.25","1,398,030.00","70,251,007.50","70,251,007.50","Industrials","2387530","US3936571013","New York Stock Exchange Inc."
"WWE","WORLD WRESTLING ENTERTAINMENT INC","Equity","0.19","36.01","1,948,934.00","70,181,113.34","70,181,113.34","Consumer Discretionary","2503529","US98156Q1085","New York Stock Exchange Inc."
"CAL","CALERES INC","Equity","0.19","33.60","2,088,407.00","70,170,475.20","70,170,475.20","Consumer Discretionary","BWX4MD9","US1295001044","New York Stock Exchange Inc."
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.19","20.21","3,471,343.00","70,155,842.03","70,155,842.03","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"BHE","BENCHMARK ELECTRONICS INC","Equity","0.19","29.85","2,346,474.00","70,042,248.90","70,042,248.90","Information Technology","2090816","US08160H1014","New York Stock Exchange Inc."
"MEI","METHODE ELECTRONICS INC","Equity","0.19","39.10","1,784,573.00","69,776,804.30","69,776,804.30","Information Technology","2583297","US5915202007","New York Stock Exchange Inc."
"IPXL","IMPAX LABORATORIES INC","Equity","0.19","19.45","3,586,503.00","69,757,483.35","69,757,483.35","Health Care","2373722","US45256B1017","NASDAQ"
"AIR","AAR CORP","Equity","0.19","44.11","1,572,796.00","69,376,031.56","69,376,031.56","Industrials","2001119","US0003611052","New York Stock Exchange Inc."
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Equity","0.19","13.61","5,080,731.00","69,148,748.91","69,148,748.91","Real Estate","B3M7R64","US8660821005","New York Stock Exchange Inc."
"AKS","AK STEEL HOLDING CORP","Equity","0.19","4.53","15,235,563.00","69,017,100.39","69,017,100.39","Materials","2067735","US0015471081","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.19","23.09","2,988,599.00","69,006,750.91","69,006,750.91","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"HUBG","HUB GROUP INC CLASS A","Equity","0.19","41.85","1,641,990.00","68,717,281.50","68,717,281.50","Industrials","2407632","US4433201062","NASDAQ"
"TTMI","TTM TECHNOLOGIES INC","Equity","0.19","15.29","4,492,843.00","68,695,569.47","68,695,569.47","Information Technology","2635659","US87305R1095","NASDAQ"
"LZB","LA-Z-BOY INC","Equity","0.19","29.95","2,284,071.00","68,407,926.45","68,407,926.45","Consumer Discretionary","2508405","US5053361078","New York Stock Exchange Inc."
"AMWD","AMERICAN WOODMARK CORP","Equity","0.19","98.45","690,682.00","67,997,642.90","67,997,642.90","Industrials","2030674","US0305061097","NASDAQ"
"STBA","S AND T BANCORP INC","Equity","0.19","39.94","1,701,653.00","67,964,020.82","67,964,020.82","Financials","2781109","US7838591011","NASDAQ"
"ATU","ACTUANT CORP CLASS A","Equity","0.18","23.25","2,904,881.00","67,538,483.25","67,538,483.25","Industrials","2716792","US00508X2036","New York Stock Exchange Inc."
"SPXC","SPX CORP","Equity","0.18","32.48","2,079,194.00","67,532,221.12","67,532,221.12","Industrials","2787185","US7846351044","New York Stock Exchange Inc."
"AAT","AMERICAN ASSETS TRUST REIT INC TRU","Equity","0.18","33.41","2,021,030.00","67,522,612.30","67,522,612.30","Real Estate","B3NTLD4","US0240131047","New York Stock Exchange Inc."
"CENTA","CENTRAL GARDEN AND PET CLASS A","Equity","0.18","39.61","1,702,927.00","67,452,938.47","67,452,938.47","Consumer Staples","B1P36Y6","US1535272058","NASDAQ"
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.18","18.15","3,713,187.00","67,394,344.05","67,394,344.05","Health Care","B018VB0","US60877T1007","NASDAQ"
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Equity","0.18","14.13","4,757,433.00","67,222,528.29","67,222,528.29","Financials","2351546","US3198291078","New York Stock Exchange Inc."
"BMI","BADGER METER INC","Equity","0.18","47.15","1,423,697.00","67,127,313.55","67,127,313.55","Information Technology","2069128","US0565251081","New York Stock Exchange Inc."
"HMSY","HMS HOLDINGS CORP","Equity","0.18","16.84","3,984,668.00","67,101,809.12","67,101,809.12","Health Care","2418043","US40425J1016","NASDAQ"
"MXL","MAXLINEAR INC","Equity","0.18","22.75","2,947,574.00","67,057,308.50","67,057,308.50","Information Technology","B3RDWC8","US57776J1007","New York Stock Exchange Inc."
"WING","WINGSTOP INC","Equity","0.18","47.23","1,417,572.00","66,951,925.56","66,951,925.56","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"SNBR","SLEEP NUMBER CORP","Equity","0.18","35.15","1,875,723.00","65,931,663.45","65,931,663.45","Consumer Discretionary","BF4HN46","US83125X1037","NASDAQ"
"VREX","VAREX IMAGING CORP","Equity","0.18","35.78","1,840,208.00","65,842,642.24","65,842,642.24","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.18","36.18","1,817,430.00","65,754,617.40","65,754,617.40","Health Care","2731654","US7599161095","NASDAQ"
"TVTY","TIVITY HEALTH INC","Equity","0.18","39.65","1,647,138.00","65,309,021.70","65,309,021.70","Health Care","BD8Q1B8","US88870R1023","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.18","23.70","2,749,865.00","65,171,800.50","65,171,800.50","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.18","38.75","1,672,437.00","64,806,933.75","64,806,933.75","Information Technology","2389558","US1013881065","NASDAQ"
"VRTU","VIRTUSA CORP","Equity","0.18","48.46","1,334,870.00","64,687,800.20","64,687,800.20","Information Technology","B1YWRN0","US92827P1021","NASDAQ"
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.18","40.45","1,597,191.00","64,606,375.95","64,606,375.95","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"NP","NEENAH INC","Equity","0.18","78.40","822,426.00","64,478,198.40","64,478,198.40","Materials","B03W0P7","US6400791090","New York Stock Exchange Inc."
"FSS","FEDERAL SIGNAL CORP","Equity","0.17","22.02","2,909,919.00","64,076,416.38","64,076,416.38","Industrials","2333986","US3138551086","New York Stock Exchange Inc."
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.17","34.90","1,827,738.00","63,788,056.20","63,788,056.20","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"IPCC","INFINITY PROPERTY AND CASUALTY COR","Equity","0.17","118.40","533,070.00","63,115,488.00","63,115,488.00","Financials","2313739","US45665Q1031","NASDAQ"
"CALM","CAL MAINE FOODS INC","Equity","0.17","43.70","1,435,447.00","62,729,033.90","62,729,033.90","Consumer Staples","2158781","US1280302027","NASDAQ"
"GPI","GROUP AUTOMOTIVE INC","Equity","0.17","65.34","959,231.00","62,676,153.54","62,676,153.54","Consumer Discretionary","2121352","US3989051095","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.17","15.23","4,070,213.00","61,989,343.99","61,989,343.99","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.17","15.05","4,113,392.00","61,906,549.60","61,906,549.60","Financials","2081133","US1011191053","NASDAQ"
"NAVG","NAVIGATORS GROUP INC","Equity","0.17","57.65","1,073,297.00","61,875,572.05","61,875,572.05","Financials","2627850","US6389041020","NASDAQ"
"SHLM","A SCHULMAN INC","Equity","0.17","43.00","1,437,580.00","61,815,940.00","61,815,940.00","Materials","2779342","US8081941044","NASDAQ"
"ENSG","ENSIGN GROUP INC","Equity","0.17","26.30","2,342,617.00","61,610,827.10","61,610,827.10","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"IBP","INSTALLED BUILDING PRODUCTS INC","Equity","0.17","60.05","1,026,031.00","61,613,161.55","61,613,161.55","Consumer Discretionary","BJSP4C9","US45780R1014","New York Stock Exchange Inc."
"EXTR","EXTREME NETWORKS INC","Equity","0.17","11.07","5,564,367.00","61,597,542.69","61,597,542.69","Information Technology","2407052","US30226D1063","NASDAQ"
"LGIH","LGI HOMES INC","Equity","0.17","70.57","871,613.00","61,509,729.41","61,509,729.41","Consumer Discretionary","BG3G1B4","US50187T1060","NASDAQ"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Equity","0.17","25.08","2,444,799.00","61,315,558.92","61,315,558.92","Real Estate","BWWCK85","US6378701063","New York Stock Exchange Inc."
"MDC","MDC HOLDINGS INC","Equity","0.17","27.92","2,195,447.00","61,296,880.24","61,296,880.24","Consumer Discretionary","2561204","US5526761086","New York Stock Exchange Inc."
"OXM","OXFORD INDUSTRIES INC","Equity","0.17","74.56","821,420.00","61,245,075.20","61,245,075.20","Consumer Discretionary","2665300","US6914973093","New York Stock Exchange Inc."
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.17","34.93","1,748,976.00","61,091,731.68","61,091,731.68","Information Technology","2475060","US45765U1034","NASDAQ"
"TGI","TRIUMPH GROUP INC","Equity","0.17","25.20","2,418,924.00","60,956,884.80","60,956,884.80","Industrials","2893071","US8968181011","New York Stock Exchange Inc."
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Equity","0.17","67.50","901,776.00","60,869,880.00","60,869,880.00","Consumer Discretionary","2855855","US0434361046","New York Stock Exchange Inc."
"THRM","GENTHERM INC","Equity","0.17","33.95","1,791,535.00","60,822,613.25","60,822,613.25","Consumer Discretionary","B8JFD24","US37253A1034","NASDAQ"
"RAVN","RAVEN INDUSTRIES INC","Equity","0.17","35.05","1,732,883.00","60,737,549.15","60,737,549.15","Industrials","2725851","US7542121089","NASDAQ"
"SBCF","SEACOAST BANKING OF FLORIDA","Equity","0.17","26.47","2,294,422.00","60,733,350.34","60,733,350.34","Financials","BH65L93","US8117078019","NASDAQ"
"BRKL","BROOKLINE BANCORP INC","Equity","0.17","16.20","3,748,710.00","60,729,102.00","60,729,102.00","Financials","2967675","US11373M1071","NASDAQ"
"AVP","AVON PRODUCTS INC","Equity","0.17","2.84","21,349,737.00","60,633,253.08","60,633,253.08","Consumer Staples","2066721","US0543031027","New York Stock Exchange Inc."
"EFII","ELECTRONICS FOR IMAGING INC","Equity","0.17","27.33","2,211,960.00","60,452,866.80","60,452,866.80","Information Technology","2310202","US2860821022","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.16","16.00","3,770,671.00","60,330,736.00","60,330,736.00","Energy","2092801","US1445771033","NASDAQ"
"TLRD","TAILORED BRANDS INC","Equity","0.16","25.06","2,393,770.00","59,987,876.20","59,987,876.20","Consumer Discretionary","BZ8FLW0","US87403A1079","New York Stock Exchange Inc."
"APOG","APOGEE ENTERPRISES INC","Equity","0.16","43.35","1,378,984.00","59,778,956.40","59,778,956.40","Industrials","2046176","US0375981091","NASDAQ"
"SXI","STANDEX INTERNATIONAL CORP","Equity","0.16","95.35","624,163.00","59,513,942.05","59,513,942.05","Industrials","2840174","US8542311076","New York Stock Exchange Inc."
"UVV","UNIVERSAL CORP","Equity","0.16","48.50","1,225,880.00","59,455,180.00","59,455,180.00","Consumer Staples","2923804","US9134561094","New York Stock Exchange Inc."
"GES","GUESS INC","Equity","0.16","20.74","2,862,461.00","59,367,441.14","59,367,441.14","Consumer Discretionary","2387109","US4016171054","New York Stock Exchange Inc."
"MATX","MATSON INC","Equity","0.16","28.64","2,060,148.00","59,002,638.72","59,002,638.72","Industrials","B8GNC91","US57686G1058","New York Stock Exchange Inc."
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.16","128.99","455,446.00","58,747,979.54","58,747,979.54","Information Technology","2974329","US5949724083","NASDAQ"
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.16","39.15","1,499,279.00","58,696,772.85","58,696,772.85","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"TNC","TENNANT","Equity","0.16","67.70","866,496.00","58,661,779.20","58,661,779.20","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"WNC","WABASH NATIONAL CORP","Equity","0.16","20.81","2,810,148.00","58,479,179.88","58,479,179.88","Industrials","2932048","US9295661071","New York Stock Exchange Inc."
"PJC","PIPER JAFFRAY","Equity","0.16","83.05","697,577.00","57,933,769.85","57,933,769.85","Financials","2227089","US7240781002","New York Stock Exchange Inc."
"WIRE","ENCORE WIRE CORP","Equity","0.16","56.70","1,014,178.00","57,503,892.60","57,503,892.60","Industrials","2273446","US2925621052","NASDAQ"
"ALOG","ANALOGIC CORP","Equity","0.16","95.90","599,419.00","57,484,282.10","57,484,282.10","Health Care","2032090","US0326572072","NASDAQ"
"DIN","DINE BRANDS GLOBAL INC","Equity","0.16","65.58","875,196.00","57,395,353.68","57,395,353.68","Consumer Discretionary","2456957","US2544231069","New York Stock Exchange Inc."
"ECOL","US ECOLOGY INC","Equity","0.16","53.30","1,067,123.00","56,877,655.90","56,877,655.90","Industrials","2772396","US91732J1025","NASDAQ"
"FN","FABRINET","Equity","0.15","31.38","1,809,316.00","56,776,336.08","56,776,336.08","Information Technology","B4JSZL8","KYG3323L1005","New York Stock Exchange Inc."
"SAFT","SAFETY INSURANCE GROUP INC","Equity","0.15","76.85","738,543.00","56,757,029.55","56,757,029.55","Financials","2958538","US78648T1007","NASDAQ"
"TPRE","THIRD POINT REINSURANCE LTD","Equity","0.15","13.95","4,059,135.00","56,624,933.25","56,624,933.25","Financials","BCZNFT1","BMG8827U1009","New York Stock Exchange Inc."
"SYKE","SYKES ENTERPRISES INC","Equity","0.15","28.94","1,950,728.00","56,454,068.32","56,454,068.32","Information Technology","2860536","US8712371033","NASDAQ"
"OSIS","OSI SYSTEMS INC","Equity","0.15","65.27","864,550.00","56,429,178.50","56,429,178.50","Information Technology","2111579","US6710441055","NASDAQ"
"ENTA","ENANTA PHARMACEUTICALS INC","Equity","0.15","80.91","696,995.00","56,393,865.45","56,393,865.45","Health Care","B9L5200","US29251M1062","NASDAQ"
"DIOD","DIODES INC","Equity","0.15","30.46","1,848,323.00","56,299,918.58","56,299,918.58","Information Technology","2270500","US2545431015","NASDAQ"
"BCOR","BLUCORA INC","Equity","0.15","24.60","2,279,648.00","56,079,340.80","56,079,340.80","Information Technology","B8L2DV2","US0952291005","NASDAQ"
"INVA","INNOVIVA INC","Equity","0.15","16.67","3,358,820.00","55,991,529.40","55,991,529.40","Health Care","BDDXF67","US45781M1018","NASDAQ"
"CHS","CHICOS FAS INC","Equity","0.15","9.04","6,176,440.00","55,835,017.60","55,835,017.60","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"AZZ","AZZ INC","Equity","0.15","43.70","1,272,242.00","55,596,975.40","55,596,975.40","Industrials","2067672","US0024741045","New York Stock Exchange Inc."
"GNL","GLOBAL NET LEASE INC","Equity","0.15","16.88","3,279,335.00","55,355,174.80","55,355,174.80","Real Estate","BZCFW78","US3793782018","New York Stock Exchange Inc."
"GCI","GANNETT INC","Equity","0.15","9.98","5,497,046.00","54,860,519.08","54,860,519.08","Consumer Discretionary","BZ0P429","US36473H1041","New York Stock Exchange Inc."
"MGPI","MGP INGREDIENTS INC","Equity","0.15","89.59","607,953.00","54,466,509.27","54,466,509.27","Consumer Staples","B6ZJTH3","US55303J1060","NASDAQ"
"CROX","CROCS INC","Equity","0.15","16.25","3,338,954.00","54,258,002.50","54,258,002.50","Consumer Discretionary","B0T7Z62","US2270461096","NASDAQ"
"RYAM","RAYONIER ADVANCED MATERIALS INC","Equity","0.15","21.47","2,515,034.00","53,997,779.98","53,997,779.98","Materials","BN458W9","US75508B1044","New York Stock Exchange Inc."
"ACOR","ACORDA THERAPEUTICS INC","Equity","0.15","23.65","2,278,434.00","53,884,964.10","53,884,964.10","Health Care","2925844","US00484M1062","NASDAQ"
"BABY","NATUS MEDICAL INC","Equity","0.15","33.65","1,597,444.00","53,753,990.60","53,753,990.60","Health Care","2771133","US6390501038","NASDAQ"
"FBP","FIRST BANCORP","Equity","0.15","6.02","8,865,381.00","53,369,593.62","53,369,593.62","Financials","2296926","PR3186727065","New York Stock Exchange Inc."
"DNR","DENBURY RESOURCES INC","Equity","0.15","2.74","19,463,000.00","53,328,620.00","53,328,620.00","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"PMT","PENNYMAC MORTGAGE INVESTMENT TRUST","Equity","0.15","18.03","2,955,595.00","53,289,377.85","53,289,377.85","Financials","B3V8JL7","US70931T1034","New York Stock Exchange Inc."
"SPSC","SPS COMMERCE INC","Equity","0.14","64.07","827,997.00","53,049,767.79","53,049,767.79","Information Technology","B57VWJ3","US78463M1071","NASDAQ"
"WGO","WINNEBAGO INDUSTRIES INC","Equity","0.14","37.60","1,409,752.00","53,006,675.20","53,006,675.20","Consumer Discretionary","2972721","US9746371007","New York Stock Exchange Inc."
"PLUS","EPLUS","Equity","0.14","77.70","676,894.00","52,594,663.80","52,594,663.80","Information Technology","2597748","US2942681071","NASDAQ"
"ECPG","ENCORE CAPITAL GROUP INC","Equity","0.14","45.20","1,156,194.00","52,259,968.80","52,259,968.80","Financials","2443078","US2925541029","NASDAQ"
"SCHL","SCHOLASTIC CORP","Equity","0.14","38.84","1,344,666.00","52,226,827.44","52,226,827.44","Consumer Discretionary","2779234","US8070661058","NASDAQ"
"RMAX","RE MAX HOLDINGS INC CLASS A","Equity","0.14","60.45","863,456.00","52,195,915.20","52,195,915.20","Real Estate","BF23JJ3","US75524W1080","New York Stock Exchange Inc."
"ROCK","GIBRALTAR INDUSTRIES INC","Equity","0.14","33.85","1,536,945.00","52,025,588.25","52,025,588.25","Industrials","2369226","US3746891072","NASDAQ"
"VVI","VIAD CORP","Equity","0.14","52.45","991,048.00","51,980,467.60","51,980,467.60","Industrials","B01KGF5","US92552R4065","New York Stock Exchange Inc."
"OFIX","ORTHOFIX INTERNATIONAL NV","Equity","0.14","58.78","881,313.00","51,803,578.14","51,803,578.14","Health Care","2644547","ANN6748L1027","NASDAQ"
"STRA","STRAYER EDUCATION INC","Equity","0.14","101.05","512,378.00","51,775,796.90","51,775,796.90","Consumer Discretionary","2853417","US8632361056","NASDAQ"
"TBI","TRUEBLUE INC","Equity","0.14","25.90","1,993,919.00","51,642,502.10","51,642,502.10","Industrials","2519849","US89785X1019","New York Stock Exchange Inc."
"ASIX","ADVANSIX INC","Equity","0.14","34.78","1,484,673.00","51,636,926.94","51,636,926.94","Materials","BYMMZL7","US00773T1016","New York Stock Exchange Inc."
"CHCO","CITY HOLDING","Equity","0.14","68.56","752,375.00","51,582,830.00","51,582,830.00","Financials","2161778","US1778351056","NASDAQ"
"UNT","UNIT CORP","Equity","0.14","19.76","2,603,434.00","51,443,855.84","51,443,855.84","Energy","2925833","US9092181091","New York Stock Exchange Inc."
"ASTE","ASTEC INDUSTRIES INC","Equity","0.14","55.18","930,709.00","51,356,522.62","51,356,522.62","Industrials","2060370","US0462241011","NASDAQ"
"AMSF","AMERISAFE INC","Equity","0.14","55.25","928,914.00","51,322,498.50","51,322,498.50","Financials","B0PPHS6","US03071H1005","NASDAQ"
"ALG","ALAMO GROUP INC","Equity","0.14","109.90","465,221.00","51,127,787.90","51,127,787.90","Industrials","2021634","US0113111076","New York Stock Exchange Inc."
"STC","STEWART INFO SERVICES CORP","Equity","0.14","43.94","1,155,928.00","50,791,476.32","50,791,476.32","Financials","2848736","US8603721015","New York Stock Exchange Inc."
"XPER","XPERI CORP","Equity","0.14","21.15","2,379,752.00","50,331,754.80","50,331,754.80","Information Technology","BYXQNK3","US98421B1008","NASDAQ"
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","Equity","0.14","31.90","1,577,587.00","50,325,025.30","50,325,025.30","Financials","2912374","US91359V1070","New York Stock Exchange Inc."
"CATM","CARDTRONICS PLC CLASS A","Equity","0.14","22.31","2,241,007.00","49,996,866.17","49,996,866.17","Information Technology","BYT1841","GB00BYT18414","NASDAQ"
"OSUR","ORASURE TECHNOLOGIES INC","Equity","0.14","16.89","2,957,892.00","49,958,795.88","49,958,795.88","Health Care","2318790","US68554V1089","NASDAQ"
"MTRN","MATERION CORP","Equity","0.14","51.05","977,892.00","49,921,386.60","49,921,386.60","Materials","2149622","US5766901012","New York Stock Exchange Inc."
"CTRE","CARETRUST REIT INC","Equity","0.14","13.40","3,720,961.00","49,860,877.40","49,860,877.40","Real Estate","BMP8TL6","US14174T1079","NASDAQ"
